temperature,22.2,22.26,22.31,22.4,22.46,22.37,22.34,22.31,22.29,22.26,23.15,23.19,23.24,23.29,23.33,23.45,23.48,23.44,23.45,23.51,24.16,24.19,24.23,24.32,24.39,24.49,24.69,24.89,24.78,24.37,25.08,25.1,25.12,25.14,25.16,25.17,25.19,25.21,25.23,25.25,26.06,26.07,26.08,26.09,26.09,26.1,26.11,26.11,26.12,26.12,27.1,27.12,27.12,27.13,27.13,27.14,27.14,27.13,27.13,27.13,28.12,28.13,28.13,28.14,28.14,28.14,28.14,28.14,28.13,28.13,29.13,29.14,29.14,29.15,29.15,29.14,29.14,29.13,29.13,29.12,30.14,30.15,30.15,30.15,30.15,30.14,30.14,30.13,30.12,30.11,31.15,31.15,31.15,31.15,31.15,31.14,31.13,31.13,31.12,31.11,32.16,32.16,32.17,32.17,32.16,32.15,32.14,32.13,32.12,32.11,33.16,33.17,33.17,33.16,33.16,33.15,33.14,33.13,33.11,33.1,34.16,34.17,34.17,34.17,34.16,34.15,34.13,34.12,34.11,34.1,35.17,35.17,35.17,35.17,35.16,35.15,35.13,35.13,35.11,35.1,36.17,36.18,36.17,36.17,36.16,36.15,36.13,36.12,36.11,36.1,37.18,37.18,37.18,37.17,37.16,37.15,37.13,37.12,37.11,37.1,38.18,38.18,38.18,38.17,38.16,38.15,38.13,38.12,38.1,38.09,39.18,39.18,39.18,39.17,39.16,39.14,39.13,39.11,39.1,39.09,40.18,40.18,40.18,40.17,40.16,40.14,40.13,40.12,40.1,40.09,41.18,41.18,41.18,41.16,41.15,41.14,41.13,41.11,41.1,41.09,42.19,42.19,42.18,42.17,42.15,42.14,42.13,42.12,42.1,42.09,43.19,43.16,43.13,43.13,43.12,43.11,43.1,43.1,43.1,43.1,44.21,44.2,44.19,44.18,44.16,44.15,44.13,44.12,44.11,44.09,45.18,45.18,45.17,45.16,45.15,45.14,45.12,45.11,45.1,45.09,46.19,46.18,46.18,46.17,46.15,46.13,46.12,46.11,46.1,46.09,47.19,47.18,47.18,47.16,47.15,47.13,47.12,47.11,47.09,47.09,48.18,48.18,48.17,48.16,48.15,48.13,48.12,48.11,48.1,48.09,49.18,49.18,49.17,49.16,49.15,49.13,49.12,49.11,49.1,49.09,50.18,50.18,50.17,50.16,50.15,50.14,50.12,50.11,50.1,50.08
541.1,125,110,140,144,125,137,125,133,118,106,121,118,156,129,125,125,125,110,152,129,110,148,137,125,129,148,156,137,148,171,144,129,156,137,114,152,95,159,152,137,114,156,137,133,125,159,129,144,121,133,118,133,156,133,110,140,140,106,125,137,152,133,118,144,129,140,156,144,133,137,133,121,144,121,118,106,159,144,114,125,137,129,125,106,135,114,137,144,121,148,110,144,144,148,114,137,121,137,106,133,133,125,121,133,125,102,129,99,144,125,133,125,118,133,144,125,118,118,133,118,118,144,137,133,129,144,159,125,133,129,140,129,144,129,110,129,140,129,125,110,102,121,148,114,118,110,118,110,101,148,140,140,137,121,110,110,137,121,140,159,144,125,118,121,140,114,129,144,148,121,125,137,152,118,129,144,152,106,137,121,110,133,121,121,137,140,140,121,133,133,140,121,144,125,125,148,137,125,140,133,137,125,106,114,118,102,121,129,129,137,148,137,110,121,133,106,152,118,148,152,148,129,118,133,129,133,159,125,121,144,133,99,106,110,121,121,144,114,118,140,114,106,133,133,140,99,106,125,114,121,129,118,144,121,133,137,118,129,129,125,137,106,133,159,114,137,125,144,133,106,148,129,129,102,140,118,110,129,106,106,140,140,125,110,112,118,121,144,125,133
541.22,167,152,152,174,152,193,167,174,171,182,163,186,159,159,155,167,193,186,178,174,171,186,167,182,182,163,163,140,178,167,167,148,133,155,167,174,159,174,171,171,178,148,167,171,171,140,159,163,163,159,182,159,152,163,197,201,159,167,186,171,186,174,140,174,171,178,159,174,171,148,182,193,188,167,159,163,201,163,171,171,155,163,152,163,167,155,140,205,167,167,140,148,155,190,171,174,157,171,171,163,163,144,163,167,159,129,159,171,144,163,178,167,167,159,136,152,163,140,152,140,155,163,144,152,152,148,155,140,155,148,140,171,155,159,163,163,174,178,140,152,159,167,167,163,144,155,163,163,144,178,163,155,182,144,159,167,163,167,148,159,136,174,182,148,174,148,174,163,136,159,144,148,155,171,155,144,167,171,167,178,163,167,167,148,144,163,171,159,140,167,159,163,174,159,159,193,133,167,152,163,148,136,144,178,186,136,136,174,155,157,152,140,163,148,125,140,152,148,148,152,178,152,148,140,186,190,152,174,140,133,125,148,167,159,182,174,140,171,190,155,152,159,182,163,163,155,167,159,140,167,152,152,155,159,159,152,152,169,171,155,140,136,159,163,167,159,148,159,167,159,159,178,148,163,178,171,125,140,148,163,136,171,159,140,144,186,152,163,148,136
541.34,117,132,170,163,132,132,136,151,159,110,140,110,151,148,132,155,151,148,144,117,136,132,125,136,129,144,121,125,125,117,121,114,144,148,129,159,76,121,148,151,167,121,132,140,144,144,148,136,132,159,110,144,119,159,163,140,98,178,125,132,114,98,117,170,136,144,123,106,144,132,117,148,127,140,129,117,125,110,117,136,129,136,125,140,129,110,136,148,151,144,132,106,129,163,132,121,150,125,144,151,117,151,140,129,106,136,129,129,151,117,132,102,132,121,129,110,132,110,129,132,114,121,136,129,125,114,121,117,144,110,125,106,131,106,121,114,125,140,132,125,144,102,132,132,106,125,129,125,125,144,129,95,132,125,129,163,114,117,106,148,95,136,132,132,114,136,125,102,102,129,125,121,129,121,121,129,159,125,117,102,106,136,136,117,155,117,121,114,114,144,102,125,125,159,95,140,125,125,125,114,132,110,134,140,136,129,125,110,140,102,140,106,102,129,121,114,110,121,136,121,117,121,129,136,102,132,132,132,125,106,98,140,121,136,140,117,121,114,159,110,129,98,132,136,106,114,121,132,114,98,110,117,83,125,95,144,144,115,129,129,102,114,110,140,110,102,110,102,79,132,95,121,136,140,117,114,110,106,117,136,132,106,136,117,117,121,114,117,117,91
541.46,126,114,92,107,84,145,133,103,145,114,126,95,111,114,114,130,133,118,156,114,88,111,118,133,141,118,122,141,126,99,118,92,95,107,133,111,114,99,130,122,141,103,145,130,107,103,122,103,111,99,88,130,114,118,111,111,99,126,111,103,99,118,122,107,114,122,111,88,126,103,92,114,103,114,137,122,122,103,114,114,126,99,118,126,118,141,92,103,118,133,122,95,145,118,133,114,133,99,111,122,114,122,111,103,111,103,107,114,95,122,130,111,80,118,107,118,126,95,103,111,114,88,141,111,99,88,99,118,145,118,126,107,141,92,118,103,149,126,133,114,145,111,122,122,130,95,122,107,141,99,118,111,114,99,130,103,97,130,122,111,145,141,122,130,114,107,99,95,126,111,111,118,107,111,122,130,107,118,99,95,103,126,141,95,103,107,122,103,118,118,76,99,103,92,133,95,118,88,118,103,111,118,111,126,95,133,130,111,111,126,122,126,114,107,130,114,107,145,92,103,95,122,118,103,103,92,92,95,103,99,114,114,118,95,122,111,145,126,130,88,111,103,103,107,99,95,103,103,107,99,141,107,99,111,114,130,107,103,88,114,107,111,130,92,95,107,118,95,122,107,114,99,130,114,114,126,95,80,130,118,122,99,107,114,92,118,118,95,114,122
541.58,103,103,122,125,110,141,110,110,114,129,114,122,110,99,125,87,106,103,118,91,80,110,91,122,114,129,106,106,110,103,137,99,114,118,106,114,118,122,84,137,120,133,84,76,125,125,87,114,122,95,114,95,80,110,99,122,99,118,106,95,110,87,144,91,114,106,122,137,114,122,122,118,118,103,114,114,99,125,141,129,84,110,106,125,80,114,95,106,106,129,80,129,103,99,95,99,129,114,125,141,110,129,133,125,120,87,91,122,133,133,129,106,137,110,122,91,101,93,84,110,114,95,103,110,99,114,133,125,103,84,84,91,110,91,91,84,133,129,106,106,110,118,114,110,122,129,114,125,114,95,125,87,76,133,80,103,106,103,110,114,68,114,110,65,118,114,103,144,106,133,84,76,114,87,129,118,99,110,106,99,137,129,122,114,141,118,114,114,106,91,84,110,110,125,106,129,103,110,114,133,103,106,106,84,125,91,122,114,125,106,141,95,114,129,114,125,99,99,95,87,91,106,125,110,99,118,106,103,103,87,114,129,133,118,129,106,106,133,91,95,118,110,103,110,91,110,91,84,129,129,129,141,101,114,110,118,118,103,118,76,122,103,114,103,103,99,118,95,122,125,122,122,112,95,87,152,101,106,110,114,110,114,118,110,141,110,122,129,110,72
541.7,141,133,141,137,160,152,163,152,163,125,141,156,167,144,171,144,160,141,118,148,144,133,137,141,160,156,148,148,148,99,118,160,160,175,160,156,163,152,163,137,171,137,137,129,144,144,148,148,148,156,129,141,167,106,156,137,163,137,160,118,141,144,144,148,148,144,141,114,116,137,171,160,148,167,144,156,144,177,148,194,133,137,152,156,167,137,148,137,137,137,156,163,137,163,133,129,160,152,110,137,122,141,129,133,152,167,148,148,163,148,182,144,144,141,144,148,160,148,152,148,150,148,179,129,152,156,160,129,141,141,148,141,163,152,152,156,103,133,182,171,144,148,122,144,141,152,156,141,141,156,137,160,152,148,114,163,137,171,141,152,137,141,163,152,148,122,156,163,156,129,133,160,125,144,186,144,152,133,144,171,125,148,144,163,110,144,160,137,129,144,148,125,129,144,133,163,144,129,152,163,125,175,152,110,125,141,160,137,163,139,122,148,137,152,152,160,125,137,137,129,160,152,125,144,141,141,152,141,122,148,129,110,144,141,133,160,144,133,144,167,137,118,122,129,144,118,144,141,141,144,144,171,160,152,152,163,171,144,152,141,152,141,133,148,133,144,122,122,122,156,125,141,144,152,152,118,167,141,103,133,137,160,144,160,137,148,137,144,125,141
541.82,224,232,224,213,216,224,216,220,243,216,232,235,270,258,251,243,239,239,239,243,235,220,243,251,247,224,190,216,220,220,222,224,213,235,205,216,216,205,235,251,247,232,205,262,249,216,247,239,270,235,213,235,224,251,216,224,239,194,239,258,247,247,251,266,289,266,216,254,215,254,266,247,228,254,228,243,213,270,228,228,209,235,235,251,228,232,232,266,220,258,243,235,243,243,239,239,251,235,270,239,228,235,247,262,243,273,209,186,220,254,213,213,243,220,243,232,237,228,224,216,205,216,213,220,251,205,239,220,251,247,266,228,251,216,216,239,239,224,224,213,232,205,224,228,224,224,232,247,224,235,235,239,239,251,213,232,213,220,213,254,239,213,247,243,209,220,228,228,239,232,209,205,179,209,266,247,232,247,220,228,216,247,216,224,239,247,220,232,270,224,254,205,247,205,209,232,235,228,232,228,247,251,243,232,239,201,209,224,194,251,235,243,251,285,201,220,258,235,232,239,254,220,235,247,247,228,182,205,247,243,262,209,228,281,224,235,213,205,224,232,224,224,216,239,201,254,220,258,224,243,201,224,228,228,258,216,239,213,224,258,216,228,213,243,254,239,228,224,228,243,232,213,220,209,239,228,239,232,209,201,186,228,235,228,247,194,213,232,266,232
541.94,451,436,425,421,432,444,482,429,451,446,429,444,478,455,436,451,478,448,444,470,457,467,467,440,436,421,432,474,425,455,459,455,467,436,467,417,436,421,444,429,455,448,444,417,440,463,474,459,448,459,425,429,425,474,436,425,444,470,448,436,444,459,440,432,474,455,451,482,444,463,432,406,455,459,448,470,444,432,429,444,444,440,425,467,429,444,444,478,448,451,440,440,461,467,432,444,436,451,440,429,425,459,436,440,421,425,470,444,448,406,402,448,436,417,436,459,436,413,429,406,394,402,413,421,429,448,406,398,425,417,425,421,413,444,425,406,410,398,402,406,413,429,448,421,410,432,410,398,429,417,387,436,444,421,421,429,451,425,463,413,467,413,429,387,440,410,402,394,372,406,402,440,444,394,448,429,413,398,391,410,417,406,391,402,387,391,444,417,413,436,413,413,394,398,413,444,421,406,406,455,421,398,417,402,451,421,391,421,432,440,436,440,436,402,413,429,402,402,406,425,402,425,440,421,398,406,387,410,406,410,387,413,413,364,375,410,429,391,425,410,413,402,448,391,394,402,425,398,402,417,413,417,406,425,417,406,379,413,410,425,425,417,421,432,383,436,406,429,394,429,406,372,391,398,417,379,417,391,410,387,406,383,425,406,402,432,410,432,368,379
542.06,499,480,522,503,507,526,548,537,526,518,522,480,533,514,518,499,531,518,518,488,488,522,529,526,499,518,491,507,480,507,497,499,488,529,518,491,503,514,480,491,472,499,499,510,495,533,491,518,484,499,469,480,499,499,499,495,480,476,518,469,488,503,476,526,480,510,484,507,529,499,491,514,461,491,461,507,488,488,495,450,469,507,484,476,497,491,461,488,499,495,480,503,461,488,476,495,465,491,476,472,484,472,461,476,476,495,465,465,491,488,446,469,433,455,461,438,442,442,488,461,476,461,453,472,491,450,431,438,469,419,448,457,446,427,457,453,442,450,446,469,480,461,457,469,457,431,465,503,461,419,427,446,450,488,442,457,457,427,469,434,431,465,461,465,465,453,438,442,400,446,461,450,438,438,431,461,491,463,457,434,433,431,463,453,434,450,434,457,438,419,393,453,469,461,461,450,461,412,446,431,431,419,434,472,446,427,434,453,431,438,419,434,476,423,385,438,442,431,442,484,438,461,453,446,431,442,442,438,450,446,461,446,419,427,438,461,450,450,419,453,423,434,438,423,457,408,457,434,442,438,419,419,442,431,427,404,423,408,438,423,450,412,442,438,423,434,431,393,423,434,438,446,423,442,415,431,423,446,434,453,415,419,408,434,434,434,408,419,450,412
542.18,406,399,380,364,410,425,391,414,395,429,368,406,402,406,395,387,414,395,383,376,380,399,391,376,387,353,387,410,372,402,387,376,380,395,380,402,357,418,334,368,380,376,372,380,397,395,395,383,364,387,368,395,391,380,391,380,406,376,387,402,372,376,372,380,414,376,395,353,383,361,391,399,364,376,357,353,380,349,410,353,387,345,372,368,376,387,387,349,361,368,383,376,372,391,361,399,364,391,376,391,406,334,368,361,361,357,380,334,338,361,364,372,349,353,353,391,338,361,361,364,364,349,361,345,368,338,380,349,364,361,345,368,364,345,391,357,319,364,334,330,330,334,349,345,349,345,353,338,357,315,342,334,338,334,372,342,338,345,332,368,323,353,327,334,357,357,338,327,338,364,342,338,349,342,334,334,345,391,327,327,323,357,353,349,353,338,353,330,330,353,349,342,364,364,361,338,342,311,353,319,368,342,372,353,327,349,338,353,353,342,323,334,330,357,342,319,323,376,345,345,342,330,349,334,338,357,334,342,342,357,327,327,345,342,380,319,327,334,327,327,330,334,342,330,361,323,330,319,327,323,338,342,323,330,351,372,372,300,361,330,338,353,315,353,338,342,338,345,327,353,319,315,300,327,342,364,342,323,342,345,338,330,311,315,334,323,327,323,349,342
542.3,201,209,209,190,182,216,224,216,216,193,235,182,193,212,231,190,167,201,193,182,212,190,212,212,201,212,190,212,171,197,197,205,186,193,216,186,220,186,193,193,186,178,190,209,209,174,205,190,186,193,190,155,178,171,182,212,197,197,182,205,212,201,205,193,214,220,216,201,155,190,163,197,197,209,197,201,193,148,174,212,197,186,209,163,186,178,171,178,216,159,201,205,186,193,171,201,159,186,205,224,163,186,159,163,201,201,197,197,193,190,190,186,197,197,167,178,159,167,212,201,201,209,182,182,212,190,167,201,186,178,155,174,159,144,205,201,182,197,193,148,205,144,216,193,174,178,186,201,163,186,152,205,148,159,186,178,193,178,167,182,174,159,178,174,174,186,186,182,159,212,178,178,190,167,174,159,154,155,193,171,190,171,193,209,197,216,171,174,163,163,186,190,148,163,216,171,152,209,197,155,178,182,171,159,182,159,178,197,178,182,216,205,186,159,190,178,159,174,152,212,216,190,171,209,167,201,174,190,174,171,178,174,182,167,152,163,174,197,140,136,186,174,171,174,171,178,190,178,190,178,159,182,171,186,178,182,197,171,209,178,186,163,163,190,159,167,190,171,163,163,178,193,159,144,167,186,176,193,167,186,190,182,178,174,167,163,186,178,152,152
542.42,164,137,133,148,133,145,148,148,156,129,129,141,129,145,167,156,145,156,160,145,156,141,129,141,107,171,156,145,110,122,145,148,133,160,141,164,160,133,145,152,160,152,137,145,137,126,152,110,137,137,160,137,152,114,118,137,148,152,145,145,164,148,122,137,152,167,145,145,137,148,129,160,129,126,156,152,152,141,175,156,137,114,152,126,122,110,110,137,145,152,122,160,137,124,137,164,148,133,129,126,164,126,145,133,145,133,141,137,137,148,133,152,156,137,114,141,141,152,148,137,114,145,141,103,133,156,137,145,118,137,137,148,137,152,148,137,156,154,137,167,160,114,152,137,122,137,152,129,148,122,145,148,148,137,122,175,129,95,107,107,122,133,122,148,129,129,156,145,145,152,152,133,126,122,129,164,145,129,122,141,145,141,141,129,122,148,114,114,152,141,156,141,110,129,118,126,152,114,137,145,137,133,129,114,110,171,129,141,145,133,103,126,160,141,137,133,107,152,129,108,114,145,137,152,167,122,103,126,118,133,122,118,133,148,148,137,137,137,133,137,118,160,118,152,141,145,145,122,137,126,133,126,122,110,145,129,141,133,156,133,133,122,107,126,122,126,133,137,122,126,129,129,118,122,126,148,133,141,141,122,137,145,122,133,126,133,129,103,122,137
542.54,110,99,107,107,91,80,95,126,88,95,95,91,114,95,110,88,99,72,103,103,72,95,114,91,122,103,65,84,99,80,93,84,122,57,88,80,103,99,88,95,76,103,88,65,91,110,99,80,95,122,69,114,99,72,103,84,88,84,118,99,105,99,107,103,95,126,114,107,88,126,88,114,107,91,110,88,88,114,103,99,107,110,110,99,95,88,88,95,95,84,88,114,95,110,88,91,97,91,114,107,107,88,114,99,88,95,76,114,126,91,91,107,88,91,84,103,107,107,80,76,110,88,95,84,80,91,110,95,107,118,76,76,91,84,114,84,118,95,99,107,114,122,99,103,122,88,99,80,99,107,103,88,114,76,110,72,122,84,103,95,95,103,53,110,110,69,114,118,95,103,95,69,114,107,103,95,72,80,110,91,107,122,76,107,57,72,84,95,110,110,84,69,88,114,91,110,107,80,95,107,99,93,84,72,80,91,103,72,99,99,103,88,99,99,103,88,84,95,88,72,95,99,95,88,107,122,103,118,107,126,65,110,88,80,103,114,88,99,72,103,72,114,99,103,99,69,103,99,99,88,107,103,103,122,103,103,118,110,107,88,110,122,69,122,72,72,80,80,91,95,110,84,122,84,80,110,80,95,114,80,88,95,91,99,84,69,88,80,69,99
542.66,103,57,65,84,61,76,99,91,57,38,91,91,69,84,82,69,80,69,84,91,103,84,65,95,69,84,61,57,99,99,53,69,76,57,76,65,61,69,65,84,91,50,103,84,53,42,53,72,69,91,65,80,69,80,72,72,69,91,91,57,76,91,76,91,53,95,34,88,31,50,110,50,42,76,65,57,106,84,69,95,80,53,95,50,80,80,65,76,27,84,69,76,61,65,50,72,88,57,69,80,65,57,76,76,69,69,61,46,80,99,57,76,80,76,76,57,46,61,69,80,72,72,80,65,72,65,42,91,72,57,57,84,53,76,76,84,61,80,46,57,84,72,65,72,80,91,69,76,76,61,53,69,53,72,69,27,61,65,88,69,84,80,95,91,55,76,103,65,57,91,57,95,61,95,84,61,76,61,65,76,46,103,91,88,72,69,80,61,91,103,88,57,84,84,84,88,72,88,110,31,69,69,91,91,106,57,84,103,114,76,69,65,72,103,69,84,53,61,53,50,76,65,69,103,76,72,88,88,95,50,69,23,80,88,69,80,72,88,61,65,76,72,91,57,57,84,76,80,84,91,53,42,95,103,53,80,76,61,99,57,38,61,69,106,46,34,34,69,53,61,65,50,72,65,61,61,42,72,72,57,61,61,53,88,80,72,65,72,69,65
542.78,68,53,83,91,83,64,75,94,72,83,45,94,79,64,75,75,79,64,45,68,75,68,64,64,60,64,68,68,64,79,91,75,83,49,57,68,87,98,75,72,57,64,83,83,93,68,53,94,64,49,57,45,106,72,49,106,68,102,57,79,38,57,60,57,57,68,49,72,68,68,72,79,68,53,83,68,68,38,75,45,75,60,60,68,79,64,53,75,83,60,87,83,94,60,49,64,53,53,53,30,57,38,79,57,58,41,64,83,64,60,49,94,49,60,72,68,68,83,53,60,87,41,64,79,68,45,64,68,79,45,79,57,60,53,64,49,91,64,68,79,41,68,60,68,45,64,72,75,91,72,45,64,68,45,41,68,75,60,79,91,60,58,57,87,64,60,53,41,102,110,79,57,64,60,49,53,93,57,64,72,30,49,72,53,94,83,64,64,26,79,72,60,72,30,72,64,68,64,79,94,64,57,79,64,68,60,68,68,57,91,68,75,53,53,83,53,49,72,75,91,79,79,49,41,75,60,75,60,49,60,45,79,60,64,64,75,72,94,57,49,64,53,64,64,34,94,68,60,57,30,30,68,55,83,68,26,87,75,49,57,60,64,68,64,57,72,68,53,75,53,64,72,64,83,83,60,68,68,53,34,68,57,110,91,83,38,45,83,38,64
542.9,65,72,91,76,95,65,106,72,110,65,68,80,95,76,84,87,84,84,76,87,68,65,95,84,57,87,72,68,91,65,57,68,87,91,72,95,68,68,87,76,76,76,57,95,84,95,76,80,99,91,76,87,84,76,80,95,84,87,72,99,87,95,68,99,87,72,95,91,80,84,91,118,99,57,95,106,99,76,106,95,80,103,80,84,65,84,91,65,95,68,68,80,101,106,53,80,67,76,80,76,99,91,99,61,80,61,84,61,84,68,80,76,72,76,76,80,80,91,84,68,99,91,91,72,76,50,103,72,68,65,61,87,80,57,68,91,76,91,46,57,106,57,68,91,99,65,72,87,80,72,68,76,84,84,76,65,91,106,50,95,91,72,80,76,84,65,61,76,72,114,99,65,65,87,57,80,91,72,46,68,61,80,68,84,95,91,84,76,68,80,76,72,91,91,87,91,42,76,95,65,87,103,72,110,80,87,84,65,80,91,103,76,72,72,80,103,76,103,106,110,76,84,99,80,84,84,72,78,74,95,76,84,74,106,91,72,99,53,68,53,72,91,68,95,110,68,110,76,91,84,76,91,80,84,80,95,87,80,103,84,50,68,80,95,76,68,80,80,91,84,72,68,57,84,87,84,87,68,84,65,95,61,76,68,76,84,80,72,57,65
543.02,99,83,83,68,83,68,91,45,80,53,83,83,68,61,87,83,53,91,95,83,61,76,91,83,83,83,91,87,82,99,76,118,83,57,76,68,95,95,106,68,76,68,72,64,49,72,64,68,72,61,72,68,87,68,87,91,57,102,76,61,64,83,64,95,72,87,53,83,72,83,76,72,61,72,61,72,87,72,91,87,95,99,95,83,64,68,80,80,83,72,87,61,91,83,53,72,110,57,83,83,64,83,91,64,80,91,76,61,114,72,68,49,101,68,61,53,57,80,102,72,80,64,87,95,102,76,87,72,87,83,76,87,68,106,106,76,80,91,95,83,68,80,53,72,87,99,91,80,64,57,87,72,76,57,102,99,91,68,76,57,80,51,91,110,61,83,110,91,72,68,57,68,106,80,76,95,95,80,72,91,87,68,95,76,64,83,64,45,72,99,83,87,64,99,53,80,83,72,64,61,83,72,64,80,72,87,85,83,72,57,64,83,80,76,83,45,110,68,95,80,83,91,91,80,76,83,83,83,53,80,83,95,83,76,53,57,80,87,72,61,76,72,76,64,76,87,95,87,80,68,68,95,76,68,91,57,76,106,68,80,72,61,95,57,95,68,49,106,83,68,76,72,95,91,91,68,102,64,95,83,53,80,80,76,72,72,57,87,80,91
543.14,57,50,42,53,53,50,53,46,91,80,50,27,50,42,34,61,53,53,57,69,53,84,61,61,70,46,34,80,57,42,38,69,23,46,38,76,50,69,69,27,76,42,61,72,46,50,53,95,57,69,57,72,65,42,80,57,72,76,57,38,46,61,61,61,50,50,69,19,53,72,61,84,69,53,53,76,57,50,72,57,53,57,53,84,57,42,69,38,69,84,80,80,50,61,76,65,55,50,57,65,38,84,57,46,50,80,61,65,76,57,31,50,61,38,50,69,65,38,76,103,55,65,65,80,46,46,53,50,42,61,61,53,69,80,50,61,46,57,57,61,84,53,84,34,65,46,84,61,53,57,42,72,46,15,65,69,46,65,72,88,74,57,57,65,34,69,61,61,38,57,69,80,46,50,91,53,46,72,27,61,65,84,53,50,50,50,65,46,69,80,53,61,23,53,57,42,76,84,91,46,42,80,61,53,34,38,38,61,72,42,42,34,69,61,57,61,53,69,80,42,53,65,38,57,50,38,50,61,84,65,57,72,65,76,53,50,110,69,72,50,69,69,53,61,57,72,80,80,38,46,31,53,31,99,50,42,31,80,50,65,61,69,50,50,65,65,84,69,53,46,53,69,57,46,69,76,50,72,65,61,50,76,42,42,65,50,53,57,42,53
543.26,84,87,95,87,106,72,53,80,84,99,103,57,87,68,91,80,106,87,91,91,91,84,84,103,95,76,91,87,65,87,53,114,80,80,91,80,87,99,87,99,103,87,103,84,68,68,114,80,95,57,76,80,95,61,72,84,114,103,91,87,74,122,99,80,122,87,95,68,68,80,91,91,84,84,99,72,91,84,84,99,99,65,91,68,99,76,99,76,87,80,87,84,95,46,72,61,129,103,95,110,114,84,68,99,72,95,91,84,95,95,87,91,99,72,99,103,87,68,99,95,95,76,72,103,72,84,110,106,68,99,87,80,106,106,84,84,99,80,80,87,57,95,99,103,76,72,103,103,91,80,99,99,76,61,106,84,87,80,87,106,106,99,91,76,80,95,99,95,110,99,99,87,106,110,95,80,106,76,84,99,84,72,122,65,76,95,84,103,76,72,84,95,76,110,87,76,84,65,80,68,72,80,80,84,80,80,91,84,76,91,80,99,87,103,87,76,80,87,84,80,76,103,87,68,95,76,106,95,99,114,84,87,87,84,99,74,76,108,87,87,103,95,99,68,80,87,91,80,68,80,49,72,76,91,99,49,106,84,95,72,84,103,68,91,61,76,106,76,80,76,89,72,95,76,122,87,84,84,106,91,87,95,76,118,84,87,106,106,87,106
543.38,99,61,38,61,45,49,57,64,38,61,34,72,45,34,42,64,72,61,61,76,51,64,64,49,87,61,87,42,45,64,49,49,38,53,64,49,87,68,61,76,61,34,42,45,42,61,64,42,49,45,49,64,15,49,45,34,55,49,42,81,57,57,80,42,57,57,53,42,53,45,72,64,45,72,45,53,30,42,49,64,42,26,64,64,64,61,53,53,61,45,53,57,38,76,64,72,57,57,64,61,64,42,57,57,57,57,49,83,49,45,87,49,49,87,72,64,57,49,53,45,42,57,26,49,68,68,30,72,57,57,42,38,38,34,23,64,72,80,57,106,45,49,53,61,76,72,64,72,30,61,91,45,61,55,45,38,80,26,64,57,64,53,45,64,61,45,57,80,45,83,61,61,19,68,49,61,49,34,61,49,61,42,61,61,49,76,45,45,57,38,80,83,76,80,57,57,80,68,61,76,38,72,49,26,42,49,57,61,80,34,64,57,49,53,68,61,64,76,45,57,76,76,53,34,53,45,68,64,61,72,68,30,49,49,42,45,42,80,42,45,68,42,30,53,76,64,26,42,61,49,19,38,80,38,42,49,76,26,57,53,38,34,45,68,40,61,53,57,49,49,42,61,57,49,38,76,45,49,34,57,57,53,26,45,61,68,64,49,68,61
543.5,76,49,68,87,68,64,74,68,83,76,83,83,87,53,72,64,87,99,87,80,76,83,68,83,68,42,106,68,95,80,76,72,110,91,76,57,72,72,81,87,61,57,64,53,80,72,64,72,45,72,76,83,80,42,91,87,83,80,102,80,91,129,95,45,87,110,114,76,80,64,76,53,80,76,76,91,49,80,72,76,83,83,102,72,91,91,64,76,99,61,61,95,68,83,42,91,99,66,91,72,76,38,83,91,57,64,76,64,57,80,68,68,49,34,72,99,34,87,80,64,57,76,57,102,76,68,57,91,95,64,76,80,83,53,64,83,91,68,87,87,64,49,42,53,87,64,53,83,61,72,72,91,76,57,80,83,76,68,76,38,91,80,53,64,49,91,72,68,64,61,80,91,72,80,57,64,76,68,83,64,76,102,49,38,57,80,95,61,91,102,72,42,57,49,95,83,68,87,64,118,61,72,91,76,102,80,61,99,80,87,80,68,61,68,61,83,102,95,76,114,83,64,87,87,91,99,91,91,80,80,87,53,83,83,76,57,83,87,76,87,102,80,99,72,64,61,30,72,102,64,57,49,76,80,80,68,99,87,72,38,83,99,83,99,91,99,76,93,57,49,62,76,72,91,91,49,91,64,61,83,38,26,95,95,61,80,80,64,57,76
