temperature,22.06,22.06,22.05,22.03,22.04,22.06,22.06,22.06,22.06,22.06,22.07,22.07,22.08,22.09,22.1,22.15,22.29,22.56,22.72,22.36,21.93,21.8,21.78,21.79,21.8,21.83,21.84,21.86,21.88,21.89,21.89,21.9,21.92,21.94,21.94,21.93,21.94,21.96,21.95,21.96,23.1,23.12,23.15,23.17,23.19,23.21,23.23,23.25,23.28,23.3,23.32,23.34,23.36,23.38,23.41,23.47,23.49,23.44,23.42,23.46,23.54,23.62,23.7,23.65,23.48,23.24,23.03,22.93,22.9,22.89,22.89,22.89,22.89,22.91,22.93,22.94,22.94,22.94,22.93,22.93,24.06,24.07,24.09,24.1,24.11,24.12,24.14,24.15,24.16,24.17,24.19,24.2,24.21,24.22,24.24,24.25,24.26,24.27,24.28,24.29,24.3,24.32,24.33,24.34,24.35,24.37,24.39,24.41,24.38,24.35,24.32,24.3,24.31,24.37,24.43,24.48,24.5,24.42,24.24,24.11,25.04,25.05,25.06,25.06,25.07,25.07,25.07,25.07,25.08,25.08,25.08,25.08,25.09,25.09,25.09,25.09,25.1,25.1,25.1,25.1,25.11,25.11,25.11,25.11,25.11,25.12,25.12,25.12,25.12,25.13,25.13,25.13,25.13,25.14,25.14,25.14,25.14,25.15,25.15,25.15,26.04,26.04,26.05,26.06,26.06,26.06,26.06,26.06,26.06,26.06,26.06,26.06,26.05,26.05,26.05,26.04,26.04,26.04,26.04,26.03,26.03,26.03,26.02,26.02,26.02,26.01,26.02,26.01,26.01,26.01,26.01,26.01,26,26,26,26,26,26,26,26,27.1,27.11,27.11,27.12,27.12,27.12,27.12,27.12,27.11,27.11,27.1,27.1,27.09,27.09,27.08,27.07,27.06,27.06,27.05,27.04,27.04,27.03,27.03,27.02,27.02,27.01,27.01,27.01,27,27,27,27,26.99,26.99,26.99,26.99,26.99,26.99,26.99,26.99,28.11,28.12,28.12,28.12,28.13,28.12,28.12,28.12,28.11,28.1,28.09,28.09,28.08,28.07,28.07,28.06,28.05,28.04,28.04,28.03,28.02,28.02,28.01,28.01,28.01,28,28,28,28,28,28,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,29.12,29.13,29.14,29.14,29.14,29.13,29.12,29.12,29.11,29.1,29.09,29.08,29.07,29.07,29.06,29.05,29.04,29.04,29.03,29.03,29.02,29.02,29.01,29.01,29,29,29,29,28.99,29,28.99,28.99,28.99,28.99,28.99,28.99,28.99,29,29,29,30.13,30.14,30.15,30.15,30.14,30.14,30.13,30.12,30.11,30.1,30.09,30.08,30.07,30.06,30.05,30.04,30.04,30.03,30.02,30.02,30.01,30.01,30.01,30.01,30,30.01,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31.15,31.15,31.15,31.15,31.14,31.14,31.12,31.12,31.1,31.09,31.08,31.08,31.07,31.06,31.05,31.04,31.03,31.03,31.02,31.02,31.02,31.01,31.01,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32.15,32.15,32.16,32.15,32.15,32.14,32.13,32.11,32.1,32.09,32.08,32.07,32.06,32.05,32.04,32.04,32.03,32.03,32.02,32.02,32.02,32.01,32.01,32.01,32,32,32.01,32,32,32,32,32,32,32,32,32,32,32,32,32.01,33.15,33.16,33.16,33.15,33.15,33.14,33.12,33.11,33.1,33.09,33.08,33.07,33.06,33.05,33.04,33.04,33.03,33.03,33.02,33.02,33.01,33.01,33.01,33.01,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34.16,34.16,34.16,34.15,34.14,34.14,34.12,34.11,34.1,34.09,34.08,34.07,34.06,34.05,34.04,34.03,34.03,34.03,34.02,34.02,34.01,34.01,34.01,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35.16,35.16,35.16,35.15,35.15,35.13,35.12,35.11,35.1,35.09,35.08,35.06,35.06,35.05,35.04,35.03,35.03,35.02,35.02,35.02,35.01,35.01,35.01,35,35.01,35,35,35,35,34.99,35,35,35,35,35,35,35,35,35,35,36.16,36.16,36.16,36.15,36.15,36.13,36.12,36.11,36.1,36.08,36.08,36.07,36.06,36.05,36.04,36.03,36.03,36.02,36.01,36.01,36.01,36.01,36.01,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37.16,37.16,37.16,37.15,37.14,37.13,37.12,37.11,37.1,37.08,37.07,37.06,37.05,37.05,37.04,37.03,37.03,37.02,37.02,37.02,37.01,37.01,37.01,37.01,37.01,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38.16,38.17,38.17,38.15,38.14,38.13,38.12,38.11,38.09,38.08,38.07,38.06,38.06,38.05,38.04,38.03,38.03,38.02,38.02,38.02,38.02,38.01,38.01,38.01,38.01,38.01,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39.16,39.17,39.17,39.16,39.14,39.13,39.12,39.11,39.09,39.08,39.07,39.06,39.06,39.05,39.04,39.03,39.03,39.02,39.02,39.02,39.01,39.01,39.01,39.01,39.01,39,39.01,39.01,39,39,39,39,39,39,39,39,39,39,39,39,40.17,40.17,40.17,40.16,40.15,40.13,40.12,40.11,40.09,40.08,40.07,40.06,40.05,40.05,40.04,40.04,40.03,40.03,40.02,40.01,40.01,40.01,40.01,40.01,40.01,40.01,40.01,40.01,40.01,40.01,40,40,40,40,40,40,40,40,40,40,41.17,41.17,41.17,41.16,41.14,41.13,41.12,41.11,41.09,41.08,41.07,41.06,41.05,41.04,41.04,41.03,41.02,41.02,41.02,41.01,41.01,41.01,41.01,41.01,41,41.01,41,41,41,41,41.01,41.01,41,41,41,41,41,41,41,41,42.18,42.18,42.17,42.16,42.14,42.13,42.12,42.1,42.09,42.08,42.07,42.06,42.05,42.04,42.04,42.03,42.02,42.02,42.02,42.01,42.01,42.01,42.01,42.01,42.01,42.01,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43.17,43.17,43.17,43.15,43.15,43.13,43.12,43.11,43.09,43.08,43.07,43.06,43.05,43.04,43.04,43.03,43.03,43.02,43.02,43.02,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43.01,43,43,43.01,43.01,43,43,43,43,43,43,43,44.17,44.17,44.16,44.15,44.14,44.13,44.11,44.1,44.09,44.08,44.07,44.06,44.05,44.05,44.04,44.04,44.03,44.03,44.02,44.02,44.01,44.01,44.01,44.01,44.01,44.01,44,44,44,44.01,44,44,44,44,44,44,44,44.01,44.01,44,45.16,45.16,45.16,45.15,45.14,45.13,45.11,45.1,45.09,45.08,45.07,45.06,45.05,45.05,45.04,45.03,45.03,45.02,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45.01,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46.17,46.17,46.16,46.15,46.14,46.13,46.12,46.11,46.09,46.08,46.07,46.06,46.05,46.04,46.04,46.03,46.03,46.02,46.02,46.02,46.01,46.01,46.01,46.01,46.01,46.01,46.01,46.01,46.01,46,46,46,46,46,46,46,46,46,46,46,47.17,47.17,47.16,47.15,47.14,47.12,47.11,47.1,47.08,47.08,47.07,47.06,47.05,47.04,47.04,47.03,47.03,47.02,47.02,47.02,47.02,47.02,47.01,47.01,47.01,47.01,47.01,47,47,47,47,47,47,47,47,47,47.01,47,47,47,48.17,48.16,48.16,48.15,48.14,48.12,48.11,48.1,48.09,48.08,48.07,48.06,48.05,48.04,48.04,48.03,48.03,48.02,48.02,48.02,48.01,48.01,48.01,48,48.01,48.01,48,48,48,48,48,48,48,48,48,48,48,48,48.01,48,49.17,49.16,49.16,49.15,49.13,49.12,49.11,49.1,49.08,49.07,49.06,49.06,49.05,49.04,49.04,49.03,49.03,49.02,49.02,49.01,49.01,49.01,49.01,49.01,49.01,49,49.01,49.01,49.01,49.01,49.01,49,49,49.01,49,49,49.01,49,49,49,50.16,50.16,50.15,50.14,50.13,50.12,50.11,50.09,50.08,50.08,50.06,50.06,50.05,50.05,50.04,50.03,50.03,50.02,50.02,50.02,50.01,50.01,50.01,50.01,50.01,50.01,50.01,50,50,50,50,50,50,50,50,50,50,50,50,50
519.44,0,22,30,34,22,3,11,15,15,-8,37,3,26,-27,30,19,-4,26,11,34,26,7,22,7,7,26,7,37,26,26,37,0,-4,15,19,15,-12,19,22,34,22,-8,-4,26,15,7,34,7,19,45,19,0,30,3,30,19,22,11,24,19,7,7,30,30,7,37,30,19,19,41,11,22,11,-4,11,11,26,15,37,37,22,30,15,34,34,37,7,26,22,26,15,7,19,11,11,26,30,22,11,34,15,26,34,15,19,34,22,11,19,0,11,22,26,3,15,26,37,30,3,7,22,7,32,41,15,19,34,7,19,3,26,30,-12,19,22,7,30,11,22,11,22,11,11,-4,15,11,3,19,0,15,22,19,15,22,11,34,7,26,11,-4,34,37,22,26,30,26,15,19,-8,22,22,7,30,7,37,22,7,15,26,22,7,22,22,19,37,19,19,26,30,-4,7,3,45,22,41,7,19,19,45,22,37,30,34,37,0,19,30,3,26,53,15,22,26,22,15,22,15,11,22,26,26,22,22,17,15,22,19,15,0,32,45,1,15,11,15,19,49,19,22,19,19,11,37,49,22,-4,22,15,7,3,15,30,20,30,22,7,30,30,3,11,7,15,11,19,19,34,11,0,15,34,11,30,11,19,11,19,22,22,15,26,41,19,9,11,7,-12,30,19,19,41,0,19,3,30,22,19,11,-4,28,19,26,3,26,3,41,30,11,22,19,34,41,30,7,22,22,7,45,19,-4,11,7,26,11,15,7,19,22,0,53,53,34,7,19,11,53,15,34,30,7,3,19,7,19,5,22,11,22,11,19,26,41,0,26,37,22,15,15,19,26,19,34,26,19,-19,26,19,45,22,26,49,-4,11,22,15,11,19,-16,3,26,15,26,19,11,30,22,-8,34,41,15,49,26,15,11,19,19,11,30,26,-16,30,22,15,7,22,3,11,26,34,22,15,26,49,22,26,3,22,34,19,19,22,26,7,-4,30,30,0,9,37,34,15,7,34,37,15,15,19,7,22,22,30,34,15,34,19,37,11,26,19,19,37,3,34,15,26,30,3,11,22,11,34,30,49,3,30,22,7,-8,22,26,22,15,0,26,19,26,11,30,30,11,26,26,34,5,53,26,3,0,30,22,11,15,0,22,26,22,30,11,37,15,11,19,34,19,3,0,15,30,19,19,11,22,34,3,19,11,37,15,15,30,22,26,11,22,19,26,22,19,30,11,22,22,30,11,19,30,19,26,3,11,30,26,22,3,7,11,49,19,30,37,26,22,7,22,3,49,19,22,3,26,19,15,19,9,37,0,7,22,26,26,37,11,19,15,3,37,15,34,22,19,19,19,45,0,22,-8,22,15,22,30,22,26,22,22,30,15,30,22,26,15,37,15,34,41,0,11,34,30,34,0,15,30,11,3,19,15,7,41,22,26,26,34,11,15,19,60,26,0,26,-4,22,15,26,19,22,-4,22,19,3,34,41,22,3,19,22,34,37,26,11,45,30,11,22,3,19,0,19,19,45,15,26,30,26,11,7,26,37,26,-4,26,11,30,22,30,11,45,19,22,22,26,19,30,37,19,22,22,19,19,41,19,22,3,30,22,26,11,7,39,30,22,19,19,30,19,3,19,11,22,15,19,17,19,22,26,19,15,22,15,34,34,3,26,19,30,26,0,7,11,26,7,26,26,7,11,-12,30,30,22,15,26,19,34,-12,26,37,53,26,37,15,30,45,7,22,32,41,30,26,26,7,15,34,3,30,37,0,26,19,41,26,41,7,11,3,34,11,34,22,41,11,26,34,26,22,37,30,26,37,22,34,45,26,15,34,11,22,7,19,26,22,19,26,22,26,26,11,56,26,26,3,41,41,19,30,37,26,26,19,22,7,26,26,15,30,-8,7,45,26,7,7,-19,22,22,41,26,34,41,37,19,19,0,-8,34,26,22,30,15,30,11,22,11,19,19,34,30,15,7,34,30,45,34,22,37,26,26,15,15,26,26,22,26,19,26,11,30,30,45,11,15,22,30,19,11,34,34,0,37,15,30,11,22,3,30,37,19,26,32,11,19,15,15,19,22,22,26,15,7,0,30,19,34,22,7,30,30,19,-25,30,7,7,11,15,34,26,22,19,37,3,26,22,7,11,26,45,26,7,26,15,22,15,0,7,3,26,30,37,7,3,22,30,30,30,53,19,41,19,19,34,34,7,30,26,34,11,26,37,19,30,26,19,41,11,15,37,7,-16,19,11,26,26,11,22,11,19,53,3,22,15,26,0,26,30,3,24,24,19,7,19,15,41,30,41,37,11,19,34,22,37,11,0,34,26,30,30,30,37,22,19,45,19,22,22,19,22,17,49,11,11,3,45,19,22,37,19,45,22,15,3,22,22,30,3,22,30,30,30,22,34,26,26,11,49,34,11,-4,30,19,3,41,22,11,-4,15,19,22,22,45,22,19,26,22,22,39,45,22,20,19,34,15,22,26,3,22,37,37,11,15,-12,26,7,53,34,26,34,3,37,15,19,3,11,11,26,7,3,15,15,19,26,7,22,41,15,0,15,7,37,49,22,30,15,19,19,11,34,41,41,19,34,-4,15,15,30,41,22,34,-12,53,41,22,26,34,15,22,56,30,3,15,19,26,19,34,49,37,15,26,41,26,26,49,22,26,11
519.57,-3,27,16,-15,12,-15,23,4,12,12,-3,4,-7,-3,8,-3,8,0,8,4,16,12,16,16,-11,-7,4,16,-19,8,-3,-3,27,0,50,23,16,-15,16,4,4,10,19,-11,-19,4,-3,4,0,4,4,19,12,12,-3,0,-11,23,19,16,-3,0,4,-11,4,0,23,19,12,8,-15,-19,16,16,19,4,4,0,12,-11,0,-15,4,27,8,4,16,-3,-1,-19,16,4,-19,12,-26,16,35,19,-26,-3,0,16,0,-11,8,0,4,12,16,23,4,23,-15,-7,0,0,0,-11,8,19,-11,27,-3,-7,4,23,4,4,8,0,12,4,8,8,-15,16,23,12,19,23,-3,8,-11,4,16,-7,4,0,8,4,16,0,16,8,4,19,0,4,8,8,12,-11,12,35,12,31,31,8,23,0,0,4,12,-3,8,19,12,-7,12,0,4,-7,8,-11,16,16,4,-3,-15,8,16,-3,8,23,23,4,-7,8,23,4,12,8,-3,-3,8,0,31,-3,12,16,-3,4,-3,0,-3,16,16,16,31,0,4,16,-11,27,8,12,38,12,4,-3,-3,35,12,12,0,-22,12,19,-3,8,-7,-11,-11,8,19,0,4,4,-3,12,-3,-7,-11,-3,12,19,-3,4,-7,16,-3,0,31,-15,-7,-7,12,23,8,8,12,4,8,-7,19,0,4,-3,-15,4,19,23,27,4,16,19,23,-3,-11,19,0,-11,4,8,12,8,-3,16,19,0,23,38,23,12,8,8,12,12,23,19,16,-3,8,16,8,19,-11,4,8,12,23,12,12,38,-3,19,12,35,31,4,0,35,0,27,8,-3,38,23,8,19,-3,-7,23,4,19,12,8,8,-7,27,27,27,0,4,8,27,-15,16,16,4,19,19,-3,8,4,8,16,16,8,19,27,4,12,-15,0,31,19,0,-3,8,4,4,-11,0,19,23,0,23,0,-7,12,23,31,12,-11,23,4,0,23,4,-15,35,-19,27,8,8,12,-11,-3,4,23,12,23,6,0,8,0,0,8,4,38,-3,12,-3,-3,0,8,8,0,12,0,4,8,-15,12,-3,4,38,16,16,27,0,23,0,23,-34,0,23,8,0,-11,8,4,19,-3,31,8,16,4,12,4,19,12,-3,-7,4,4,8,19,23,16,0,12,19,-19,8,-7,19,-11,16,8,12,-7,12,19,8,12,-11,23,19,-3,35,0,19,-7,-7,0,4,12,31,19,19,16,8,0,4,8,8,-7,-7,14,-11,0,16,4,-3,27,-3,12,16,16,16,21,19,4,-7,31,4,-3,-22,8,12,-22,16,8,0,-15,23,8,31,12,12,-11,42,4,8,-15,16,16,-11,16,16,-7,-3,16,-3,0,0,-7,31,23,27,4,-11,-15,12,23,0,19,19,12,-11,-7,-11,16,16,35,4,38,19,-3,31,27,8,-22,8,-3,0,8,14,-26,12,0,4,27,8,8,31,4,31,23,-3,-7,12,8,-7,8,0,4,23,0,31,4,-3,8,19,-11,8,14,16,0,8,35,16,12,8,12,-3,27,8,-7,0,-3,8,6,4,4,12,27,12,0,16,-3,23,12,8,-3,0,19,19,19,4,4,23,23,-3,-3,16,4,-3,23,31,-15,-19,8,12,23,4,19,4,16,23,4,19,4,12,8,-3,16,-7,4,19,19,19,19,31,12,19,31,0,16,8,-3,16,16,8,16,-7,10,23,12,12,38,-3,16,27,12,8,23,27,23,-3,-3,-7,23,0,16,19,19,4,19,23,16,38,23,19,38,-7,4,0,19,23,-15,19,12,-7,31,4,8,19,16,50,-3,27,-22,12,31,35,27,19,4,0,12,16,4,4,16,-3,16,35,12,23,12,4,19,16,12,0,-11,4,-22,0,12,27,0,4,19,16,-3,-3,0,31,38,27,4,-11,8,38,0,19,-7,12,8,31,0,12,0,31,-19,-7,16,-3,23,23,31,8,8,12,12,27,0,16,23,23,23,12,19,16,8,31,23,19,4,8,23,16,27,12,12,23,4,-7,8,8,12,-7,35,16,-3,-15,12,8,-11,-11,0,27,-7,-11,12,4,4,23,16,16,27,0,23,23,12,35,23,23,12,35,-3,19,23,19,8,35,19,-3,23,4,16,-7,12,27,31,12,-3,-11,8,16,-7,38,14,16,19,4,4,42,31,38,-7,12,8,19,8,27,19,14,-7,-7,12,27,8,31,19,4,8,-3,8,-15,21,23,12,8,0,12,4,-22,16,19,42,16,4,27,4,8,35,16,-3,19,0,23,0,8,-5,31,19,-3,19,16,35,35,0,31,12,-7,27,31,8,4,12,0,19,12,16,31,8,16,23,-3,23,16,16,16,23,4,27,27,12,31,12,4,0,19,38,19,16,4,23,8,0,16,23,-3,19,0,-3,31,23,4,8,23,0,12,27,12,12,-11,19,-7,12,23,8,35,27,-11,31,4,12,-3,4,19,0,-19,-3,16,19,19,27,-7,0,8,4,16,4,23,23,4,4,12,14,8,23,-11,-15,12,0,-22,12,27,4,31,27,31,19,19,19,-3,4,19,-7,19,8,12,8,-3,-3,-19,0,-3,27,38,19,-3,4,4,19,4,-5,-11,-19,-3,12,4,12,31,0,23,8,0,27,16,4,19,-3,8,12,0,-11,35,35,27,0,8,35,19,4,4,23,4,-11,-3,12,23,8,-3,0,12,-11,19,0,27,0,16,16,16,4,19,12,27,19,4,4,0,-3,0,12,-3,-3,35,-7,27,16,4,4,16,8,19,31,4,-19,-22,-7,-15,-11,8,16,-3,19,0,16,16,16,12,8,31
519.69,-4,-7,0,-30,-7,-7,4,4,-4,0,-11,4,-15,0,-15,-11,15,4,12,-7,19,4,0,12,23,0,-23,0,4,8,0,-15,4,15,0,0,-26,-4,-15,-11,-4,4,0,0,4,-7,-4,-7,-11,4,-11,19,-9,-7,-7,-26,-15,-19,-7,-4,-7,-11,-26,-4,-19,-7,-11,12,-26,8,4,-9,-4,-11,8,-19,-7,-4,0,0,0,-7,-4,-7,-11,12,-7,4,15,-4,-4,23,-7,10,15,-7,-15,-11,8,31,0,-23,-19,15,0,-11,12,-7,12,0,12,12,-7,-11,-7,-7,-19,-11,-7,4,0,-4,-15,23,19,-19,-7,12,-4,-4,-19,8,19,-7,31,0,-19,-4,-23,-15,-4,8,-7,0,-19,0,8,-4,0,8,-23,-7,-19,-11,-4,-15,-15,8,-7,-7,8,-19,-4,12,-11,15,-7,8,19,-4,-4,-7,-15,-7,15,-15,12,8,23,-4,0,-30,-7,23,8,15,8,-15,8,0,8,-7,-4,-11,4,-4,23,8,15,-4,-7,-11,0,-23,-11,-7,-4,-4,4,0,-7,-4,19,-23,-23,-7,8,0,4,-15,12,-4,-7,8,8,-4,-15,-4,4,19,-19,4,0,12,-7,-4,8,-7,-23,-4,-19,8,-7,19,-7,8,0,8,8,4,-4,-4,-11,4,15,15,12,12,-7,4,-4,12,-4,8,-15,0,-19,4,-15,12,-4,12,19,15,19,-15,-4,8,-4,0,-7,-4,4,-15,-7,-7,-30,12,0,-7,8,-4,-4,8,-4,12,0,-4,8,8,4,0,-7,0,-19,4,4,4,-26,0,-11,19,4,-7,-7,-4,0,15,15,15,-11,-15,-11,-4,-7,12,0,-7,-15,-4,12,4,0,-11,-7,-19,-4,-7,12,0,23,0,0,-11,4,15,-7,0,-7,19,19,-30,-7,12,-15,4,15,4,12,-30,-7,-7,19,12,8,-7,-4,-15,8,15,-11,4,4,-19,4,0,-7,-11,-15,15,4,-11,4,0,15,8,12,-4,27,4,-11,19,19,-19,19,-7,23,4,-7,-7,-19,-4,-2,-7,12,15,-26,-7,19,-7,0,-4,-11,-26,0,8,0,-15,-30,0,4,8,-23,19,-4,15,12,8,-34,8,-30,-11,8,-4,15,-4,0,-7,23,0,4,4,-11,-15,4,-11,15,4,-15,8,-15,4,12,-23,4,8,4,0,0,0,-4,-15,-11,0,4,8,-7,-4,-17,-7,4,-19,12,-4,0,27,-7,-4,0,4,4,4,-19,-11,-11,-26,-19,0,8,-23,8,-4,4,8,-13,-11,-4,19,-7,-23,-11,15,12,-11,-15,4,-11,-23,-15,0,0,12,-15,4,-23,-11,-7,12,-4,-30,-4,-4,12,-7,0,-11,-4,4,4,-4,-11,-11,-26,-26,-26,-15,-15,-23,4,-4,8,8,8,-7,-4,-7,12,-11,8,8,-4,4,8,23,-15,0,-4,0,-4,-7,-7,-7,0,8,0,0,0,0,-11,-7,4,8,-11,0,-4,0,-23,12,-4,4,-23,8,-11,23,15,-30,-34,-11,4,-15,-4,0,0,8,-5,-4,23,8,0,-15,12,15,-15,15,-30,-19,4,-7,8,-23,0,-15,0,-11,-15,-15,-11,19,12,-19,-4,4,23,-19,-11,27,12,-15,8,-11,4,-19,0,-7,-9,4,4,-15,12,12,-11,-19,0,-4,-15,-19,8,15,17,0,-26,12,8,-4,-7,-11,27,4,4,8,-11,19,8,-15,-4,15,8,-4,0,-4,-11,-7,-7,-4,0,-15,-11,0,0,12,4,-30,0,-26,-4,12,-15,8,4,-11,-15,15,0,-11,-11,4,-19,4,0,8,4,-4,-11,-7,-7,15,8,-5,0,-7,0,-11,-11,15,8,0,12,-11,15,-11,4,-15,-7,8,-11,-4,4,-26,31,-23,0,4,-11,19,-11,-19,0,-4,-4,12,-4,-4,-4,8,15,-7,-7,4,8,15,-4,4,-7,15,-15,4,12,-26,15,-7,12,19,-26,4,-30,-11,-7,0,0,12,15,23,-4,8,-4,4,15,-11,15,0,12,4,-11,0,4,19,-26,8,-15,-7,-7,15,-7,-4,-7,-11,-7,15,8,-4,0,-15,-7,4,0,0,4,-7,-23,-7,27,-4,-30,23,-26,-4,-26,15,12,-11,8,-4,-7,23,12,-23,23,15,15,12,-9,8,-19,-11,-7,-11,-4,8,38,15,0,8,0,8,4,0,-11,15,-4,-4,12,15,8,-7,-11,4,15,-7,-7,15,-2,0,-4,-4,-19,-7,-19,12,-23,-4,4,-11,-11,19,-7,-11,8,4,0,8,12,0,19,-23,-11,12,-11,15,8,-4,8,-11,12,0,19,15,-4,-19,-4,0,-15,-15,0,0,-15,0,-15,-7,-4,0,0,4,0,-15,-11,-7,12,4,-4,12,0,-7,-11,12,-7,-11,19,-4,-4,-4,-11,27,-23,19,0,-7,-7,8,4,8,8,-7,-15,0,8,12,-19,-11,19,-15,-7,8,4,19,-4,-7,27,0,0,-11,-7,4,15,-4,-15,-7,-7,8,4,-19,12,-4,4,0,23,8,-4,0,15,15,19,-15,-4,-4,0,-19,-19,-11,-4,0,4,15,4,19,4,-7,4,-4,19,0,-15,-19,0,12,31,4,-7,4,-19,-4,-4,8,8,-4,0,19,-19,-19,0,12,23,12,4,0,-7,0,12,-7,-7,8,0,-7,8,-7,-19,-4,-4,19,-19,27,8,-4,-19,8,4,8,-11,23,12,4,0,-7,-4,4,8,0,-4,-4,12,-11,23,4,15,-7,0,0,-4,8,12,-11,-2,0,0,0,-4,4,-15,-15,4,8,-30,4,12,-15,8,4,-7,8,-4,8,4,-23,4,8,-19,4,-4,-11,12,15,-7,-4,0,15,-19,0,23,23,0,8,-4,-7,-11,-15,0,31,12,8,4,-4,0,-11,-4,0,19,12,-15,12,15,12,0,-26,8,0,-7,-26,4,23,19,-19,-7,0,19,-19,12,0,-2,4,8,4,8,8,12,8,-7,19,-11,4,-7,8
